id,level,REGIOVIZ,DENS,POP,AREA,ZEMP,BV,EPCI,AU,TAU,UU,OLD_REG,REG,STOCK1,STOCK2,ratio1,STOCK3,STOCK4,ratio2,name
71112,UU,1,198.9513422818792,4743,2384,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,7190,7317,1.017663421418637,124893,11590,10.77592752372735,Cluny
71113,UU,1,131.17386489479512,4738,3612,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,7523,5869,0.7801409012362089,136463,2223,61.38686459739091,Varennes-le-Grand
71201,UU,1,91.80093089867526,5128,5586,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,3884,1325,0.34114315139031925,119609,1444,82.83171745152355,Bourbon-Lancy
71202,UU,1,401.02459016393436,5871,1464,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,1912,8563,4.478556485355648,104529,10318,10.130742391936423,Tournus
71203,UU,1,182.04121687929342,7420,4076,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,5065,1753,0.3461006910167818,179625,3605,49.826629680998614,Montchanin
71204,UU,1,257.4973785389724,7367,2861,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,1434,4711,3.285216178521618,133613,1742,76.70091848450058,Gueugnon
71205,UU,1,358.8281868566904,9064,2526,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,3923,1377,0.3510068824878919,154623,2946,52.485743380855396,Paray-le-Monial
71301,UU,1,144.6808510638298,11900,8225,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,3227,7842,2.430120855283545,130246,1060,122.87358490566038,Louhans
71302,UU,1,224.90266060999352,13863,6164,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,6312,5040,0.7984790874524715,172192,10951,15.723860834626974,Autun
71401,UU,1,309.2136471446816,33896,10962,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,3894,11772,3.0231124807395995,135769,6162,22.03326841934437,Le Creusot
71402,UU,1,278.8863109048724,39666,14223,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,5572,6305,1.1315506101938262,89711,1736,51.67684331797235,Montceau-les-Mines
71501,UU,1,843.7195052762964,74357,8813,0,0,0,0,0,1,Bourgogne,Bourgogne-Franche-Comté,4690,5201,1.108955223880597,186007,11576,16.068331029716656,Chalon-sur-Saône
72000,UU,1,43.46515805117414,210284,483799,0,0,0,0,0,1,Centre,Pays de la Loire,3253,11518,3.540731632339379,120493,10457,11.522712058907908,NA
72101,UU,1,129.09189777052745,2374,1839,0,0,0,0,0,1,Centre,Pays de la Loire,4064,2408,0.59251968503937,144920,11244,12.888651725364639,Joué-l'Abbé
72102,UU,1,107.07964601769913,2541,2373,0,0,0,0,0,1,Centre,Pays de la Loire,1395,5705,4.089605734767025,136965,7529,18.191658918847125,Loué
72103,UU,1,108.15144766146993,2428,2245,0,0,0,0,0,1,Centre,Pays de la Loire,7215,1719,0.23825363825363827,91320,4093,22.311263132176887,Trangé
72104,UU,1,205.1663128096249,2899,1413,0,0,0,0,0,1,Centre,Pays de la Loire,7433,6601,0.8880667294497511,140155,4470,31.354586129753915,Spay
72105,UU,1,59.38784833257195,2600,4378,0,0,0,0,0,1,Centre,Pays de la Loire,7320,10859,1.4834699453551912,175649,6025,29.153360995850623,Vibraye
72106,UU,1,134.90427098674522,2748,2037,0,0,0,0,0,1,Centre,Pays de la Loire,2789,4282,1.535317318035138,159944,7687,20.807076883049305,Sillé-le-Guillaume
72107,UU,1,51.9602807738401,3035,5841,0,0,0,0,0,1,Centre,Pays de la Loire,3131,9445,3.0166081124241457,133286,2685,49.64096834264432,Précigné
72108,UU,1,140.64252932177462,2758,1961,0,0,0,0,0,1,Centre,Pays de la Loire,1019,2492,2.445534838076546,108600,11243,9.659343591568087,Fresnay-sur-Sarthe
72109,UU,1,101.26270403449338,3288,3247,0,0,0,0,0,1,Centre,Pays de la Loire,7795,10630,1.3636946760744066,109416,11821,9.256069706454614,Cérans-Foulletourte
72110,UU,1,59.51985226223453,3223,5415,0,0,0,0,0,1,Centre,Pays de la Loire,1344,8062,5.998511904761905,139038,7708,18.038142189932536,Mayet
72111,UU,1,159.38180235089249,3661,2297,0,0,0,0,0,1,Centre,Pays de la Loire,2904,4255,1.465220385674931,146933,6654,22.08190562067929,La Bazoge
72112,UU,1,194.55,3891,2000,0,0,0,0,0,1,Centre,Pays de la Loire,4017,11361,2.82823002240478,153673,5487,28.006743211226535,Sainte-Jamme-sur-Sarthe
72113,UU,1,132.89340101522842,3927,2955,0,0,0,0,0,1,Centre,Pays de la Loire,7836,8428,1.0755487493619194,128297,7534,17.02906822405097,Connerré
72114,UU,1,143.04822245688138,4064,2841,0,0,0,0,0,1,Centre,Pays de la Loire,2172,10766,4.956721915285451,124704,1655,75.34984894259819,Savigné-l'Évêque
72115,UU,1,84.50368443866493,3899,4614,0,0,0,0,0,1,Centre,Pays de la Loire,5776,10635,1.8412396121883656,180972,8749,20.684878271802493,Le Lude
72116,UU,1,72.330547818013,3895,5385,0,0,0,0,0,1,Centre,Pays de la Loire,5578,3557,0.6376837576192184,164026,6482,25.30484418389386,Saint-Calais
72117,UU,1,312.50818598559266,4772,1527,0,0,0,0,0,1,Centre,Pays de la Loire,4735,3405,0.7191129883843717,183561,6198,29.616166505324298,Mulsanne
72118,UU,1,89.0840151666334,4464,5011,0,0,0,0,0,1,Centre,Pays de la Loire,2918,10433,3.575394105551748,119058,4522,26.328615656789033,Bonnétable
72119,UU,1,76.21596096332442,4842,6353,0,0,0,0,0,1,Centre,Pays de la Loire,1806,6342,3.511627906976744,174769,10958,15.948987041430918,Parigné-l'Évêque
72201,UU,1,141.53077327722252,5381,3802,0,0,0,0,0,1,Centre,Pays de la Loire,551,2655,4.818511796733213,112289,12869,8.725542000155412,Écommoy
72202,UU,1,359.841075794621,5887,1636,0,0,0,0,0,1,Centre,Pays de la Loire,7523,8499,1.1297354778678719,173084,4521,38.2844503428445,Mamers
72203,UU,1,147.04056291390728,7105,4832,0,0,0,0,0,1,Centre,Pays de la Loire,3635,5253,1.4451169188445667,164255,12009,13.677658422849529,La Suze-sur-Sarthe
72204,UU,1,168.37682441397612,7614,4522,0,0,0,0,0,1,Centre,Pays de la Loire,6319,6556,1.0375059344833044,162952,4652,35.028374892519345,Château-du-Loir
72205,UU,1,140.1783060921248,9434,6730,0,0,0,0,0,1,Centre,Pays de la Loire,3511,10312,2.9370549700939903,171516,5403,31.74458634092171,Champagné
72301,UU,1,259.7262088761316,11763,4529,0,0,0,0,0,1,Centre,Pays de la Loire,2305,2553,1.1075921908893709,160454,9245,17.355759870200107,La Ferté-Bernard
72302,UU,1,217.84316567618495,15029,6899,0,0,0,0,0,1,Centre,Pays de la Loire,3738,8594,2.299090422685928,132251,3857,34.28856624319419,Sablé-sur-Sarthe
72303,UU,1,189.46038165044862,14992,7913,0,0,0,0,0,1,Centre,Pays de la Loire,1344,4663,3.4694940476190474,144465,12625,11.442772277227723,La Flèche
72701,UU,1,712.6603703327579,210527,29541,0,0,0,0,0,1,Centre,Pays de la Loire,2147,3587,1.6707033069399162,182866,7341,24.91023021386732,Le Mans
73000,UU,1,21.874051971220677,96619,441706,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,4724,11400,2.4132091447925488,168464,7840,21.487755102040815,NA
73101,UU,1,44.63840399002494,2327,5213,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1531,3148,2.056172436316133,136263,11834,11.514534392428596,Saint-Julien-Mont-Denis
73102,UU,1,127.53436426116838,2969,2328,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7634,1457,0.1908566937385381,164426,12457,13.199486232640282,Yenne
73104,UU,1,68.89428918590522,2835,4115,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,5215,7664,1.46960690316395,168322,3475,48.43798561151079,Saint-Michel-de-Maurienne
73105,UU,1,139.14774990043807,3494,2511,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,5002,9418,1.8828468612554978,97679,12394,7.881152170405035,Aigueblanche
73106,UU,1,17.682809183870347,3666,20732,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,6016,9370,1.5575132978723405,176751,3191,55.39047320589157,Beaufort
73107,UU,1,97.83638986194106,4748,4853,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,2162,4081,1.887604070305273,136416,1055,129.3042654028436,Saint-Étienne-de-Cuines
73108,UU,1,134.3313373253493,4711,3507,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,2123,10810,5.09185115402732,119140,10964,10.866472090477927,Saint-Pierre-d'Albigny
73109,UU,1,49.836683417085425,3967,7960,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3575,10095,2.823776223776224,113367,6220,18.22620578778135,Modane
73110,UU,1,657.5716234652115,4820,733,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,240,7031,29.295833333333334,141160,12448,11.339974293059125,Moûtiers
73201,UU,1,92.99875382349609,8209,8827,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,4005,4252,1.06167290886392,99338,1609,61.73896830329397,Aime-la-Plagne
73202,UU,1,281.41263940520446,6813,2421,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3037,8372,2.756667764241027,177028,2460,71.96260162601627,Montmélian
73203,UU,1,111.53153153153153,8666,7770,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3315,1565,0.4720965309200603,149149,12833,11.622301877970857,Ugine
73204,UU,1,42.99023759639816,9644,22433,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,5096,9967,1.9558477237048666,146399,6164,23.75064892926671,Bourg-Saint-Maurice
73205,UU,1,379.32379713914173,5834,1538,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1426,8775,6.153576437587658,161347,9461,17.05390550681746,Entrelacs
73301,UU,1,236.43714775790247,9649,4081,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3687,5012,1.3593707621372388,107745,5398,19.960170433493886,Saint-Jean-de-Maurienne
73401,UU,1,210.79533404029692,39756,18860,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,884,2790,3.1561085972850678,92955,11095,8.378098242451555,Albertville
73601,UU,1,537.3615454306339,183869,34217,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7536,5647,0.7493365180467091,178723,12205,14.643424825891028,Chambéry
74000,UU,1,60.455046992296026,122731,203012,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1202,11059,9.200499168053245,134430,11563,11.625875637810257,NA
74101,UU,1,35.96002621231979,2195,6104,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,4501,4495,0.998666962897134,126320,1334,94.69265367316342,Le Grand-Bornand
74102,UU,1,159.24015009380864,3395,2132,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7041,6818,0.9683283624485158,89581,1309,68.43468296409473,Groisy
74103,UU,1,80.22332506203475,3233,4030,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7718,11762,1.5239699403990672,117590,8486,13.856940843742635,Magland
74104,UU,1,556.6037735849056,3835,689,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7753,11321,1.4602089513736618,95544,12102,7.894893406048587,Valleiry
74105,UU,1,141.64830321727632,3214,2269,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1432,9713,6.782821229050279,175124,8866,19.752312203925108,Saint-Jeoire
74106,UU,1,267.71714066103,3483,1301,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3409,11737,3.442945145203872,179519,11945,15.028798660527418,Veigy-Foncenex
74107,UU,1,94.73396998635744,3472,3665,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7288,10029,1.3760976948408343,125875,9159,13.743312588710557,Saint-Paul-en-Chablais
74108,UU,1,26.288780032656874,3381,12861,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,6462,3481,0.5386877127824203,152920,12446,12.286678450907923,Abondance
74109,UU,1,80.42813455657493,3419,4251,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1769,3657,2.067269643866591,105840,9924,10.665054413542926,Taninges
74110,UU,1,28.33372576720822,3610,12741,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7722,6143,0.7955192955192956,113137,2379,47.55653635981505,Samoëns
74111,UU,1,166.19496855345912,4228,2544,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1373,2082,1.5163874726875455,177163,2412,73.45066334991708,Cruseilles
74112,UU,1,155.76923076923077,4293,2756,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,6996,3168,0.4528301886792453,184909,4738,39.02680455888561,Perrignier
74113,UU,1,361.4503816793893,4735,1310,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1644,1625,0.9884428223844283,157628,4129,38.17582949866796,Saint-Félix
74114,UU,1,52.08713503649635,4567,8768,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,953,8089,8.487932843651626,107391,5254,20.439855348306054,Morzine
74115,UU,1,502.5592417061612,5302,1055,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1753,5022,2.864803194523674,120190,6833,17.589638518952142,Douvaine
74116,UU,1,310.56511056511056,5056,1628,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3791,2842,0.7496702716961224,110008,10323,10.656592075946914,La Balme-de-Sillingy
74117,UU,1,225.7188498402556,5652,2504,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3413,2345,0.6870788162906534,117544,12846,9.150241320255333,Messery
74201,UU,1,225.61198392400436,6175,2737,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,4722,7695,1.6296060991105463,112764,9887,11.405279660159806,Bons-en-Chablais
74202,UU,1,139.13139329805998,6311,4536,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3068,7295,2.3777705345501956,114594,4128,27.760174418604652,Veyrier-du-Lac
74203,UU,1,165.2224551595621,7093,4293,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3798,9193,2.4204844655081623,185637,8531,21.76028601570742,Viuz-en-Sallaz
74204,UU,1,197.74542038515733,8420,4258,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,1655,3043,1.8386706948640483,144813,3333,43.44824482448245,Faverges-Seythenex
74205,UU,1,84.61875932262876,9644,11397,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3961,1473,0.3718757889421863,149694,11444,13.080566235581964,Thônes
74206,UU,1,223.98921832884096,11634,5194,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7058,5633,0.798101445168603,100736,11451,8.797135621343115,Villaz
74301,UU,1,40.48571917222507,11836,29235,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,3501,4947,1.4130248500428448,89152,4221,21.12106135986733,Chamonix-Mont-Blanc
74302,UU,1,624.2157612853863,16317,2614,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,6802,8703,1.2794766245221993,117754,6396,18.410569105691057,Rumilly
74501,UU,1,640.9624008278716,74326,11596,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,5582,5442,0.9749193837334289,157271,5874,26.774089206673477,Thonon-les-Bains
74502,UU,1,420.17514314584037,87325,20783,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,5981,6104,1.020565122889149,178150,10092,17.652596115735236,Cluses
74601,UU,1,742.5799086757991,162625,21900,0,0,0,0,0,1,Rhône-Alpes,Auvergne-Rhône-Alpes,7029,6869,0.9772371603357519,131920,3323,39.69906710803491,Annecy
76000,UU,1,65.15606999604779,309937,475684,0,0,0,0,0,1,Haute-Normandie,Normandie,901,11559,12.829078801331853,89741,6550,13.700916030534351,NA
76101,UU,1,242.52873563218392,2110,870,0,0,0,0,0,1,Haute-Normandie,Normandie,5694,7002,1.2297154899894627,168782,3366,50.14319667260844,Ymare
76102,UU,1,267.07168894289185,2198,823,0,0,0,0,0,1,Haute-Normandie,Normandie,5308,9910,1.8669932177844764,187630,1727,108.64504921829763,Fauville-en-Caux
76103,UU,1,176.87819110138585,2425,1371,0,0,0,0,0,1,Haute-Normandie,Normandie,619,8299,13.407108239095315,117223,8856,13.23656278229449,Criquetot-l'Esneval
76104,UU,1,234.1626794258373,2447,1045,0,0,0,0,0,1,Haute-Normandie,Normandie,541,11259,20.811460258780038,167401,1051,159.2778306374881,Yerville
76105,UU,1,829.7619047619047,4182,504,0,0,0,0,0,1,Haute-Normandie,Normandie,7229,11641,1.6103195462719602,126527,4537,27.887811329072075,Rives-en-Seine
76106,UU,1,123.02537099090473,2570,2089,0,0,0,0,0,1,Haute-Normandie,Normandie,4400,5679,1.2906818181818183,98456,11249,8.752422437550004,Houppeville
76108,UU,1,101.08981585869974,2690,2661,0,0,0,0,0,1,Haute-Normandie,Normandie,5267,9546,1.812416935636985,156008,6180,25.24401294498382,Longueville-sur-Scie
76109,UU,1,60.44857768052516,3315,5484,0,0,0,0,0,1,Haute-Normandie,Normandie,3515,4589,1.3055476529160739,170919,10808,15.814119170984457,Arelaune-en-Seine
76110,UU,1,128.85969028625058,2746,2131,0,0,0,0,0,1,Haute-Normandie,Normandie,4822,5845,1.2121526337619246,119096,2026,58.78381046396841,Criel-sur-Mer
76111,UU,1,76.89994532531438,2813,3658,0,0,0,0,0,1,Haute-Normandie,Normandie,7866,6862,0.8723620645817443,145382,6073,23.93907459245842,Saint-Saëns
76112,UU,1,347.6309226932668,2788,802,0,0,0,0,0,1,Haute-Normandie,Normandie,2981,8986,3.0144246897014426,120433,8964,13.435185185185185,Goderville
76113,UU,1,137.5956776226925,3056,2221,0,0,0,0,0,1,Haute-Normandie,Normandie,474,5578,11.767932489451477,151762,2311,65.66940718303765,Doudeville
76114,UU,1,224.68772961058045,3058,1361,0,0,0,0,0,1,Haute-Normandie,Normandie,7165,5796,0.8089323098394976,123241,11514,10.703578252562098,Cany-Barville
76115,UU,1,185.2771362586605,3209,1732,0,0,0,0,0,1,Haute-Normandie,Normandie,3482,2031,0.5832854681217691,168236,2018,83.36769078295342,Offranville
76116,UU,1,152.62925320371187,3454,2263,0,0,0,0,0,1,Haute-Normandie,Normandie,3512,2142,0.6099088838268792,151355,11303,13.390692736441652,Luneray
76117,UU,1,132.2654462242563,3468,2622,0,0,0,0,0,1,Haute-Normandie,Normandie,6901,2738,0.39675409360962177,107452,1725,62.291014492753625,Hautot-sur-Mer
76118,UU,1,412.8871128871129,4133,1001,0,0,0,0,0,1,Haute-Normandie,Normandie,2774,9819,3.5396539293439075,127683,11082,11.52165674066053,Duclair
76119,UU,1,396.8283582089552,4254,1072,0,0,0,0,0,1,Haute-Normandie,Normandie,2369,11260,4.753060363022373,126884,10465,12.124605828953655,Saint-Valery-en-Caux
76120,UU,1,101.8970189701897,4888,4797,0,0,0,0,0,1,Haute-Normandie,Normandie,6863,9639,1.4044878333090485,122674,8115,15.11694393099199,Saint-Nicolas-d'Aliermont
76201,UU,1,453.5454545454545,4989,1100,0,0,0,0,0,1,Haute-Normandie,Normandie,6625,5363,0.8095094339622642,137239,9287,14.777538494669969,Forges-les-Eaux
76202,UU,1,199.62630792227205,5342,2676,0,0,0,0,0,1,Haute-Normandie,Normandie,6415,10530,1.641465315666407,129626,3071,42.2097036795832,Saint-Romain-de-Colbosc
76203,UU,1,351.03540414161654,5255,1497,0,0,0,0,0,1,Haute-Normandie,Normandie,3436,10902,3.1728754365541327,172323,6384,26.99295112781955,Neufchâtel-en-Bray
76204,UU,1,293.8348416289593,5195,1768,0,0,0,0,0,1,Haute-Normandie,Normandie,4592,9333,2.0324477351916377,131313,6701,19.59603044321743,Le Trait
76205,UU,1,306.08596424496005,8047,2629,0,0,0,0,0,1,Haute-Normandie,Normandie,2136,11809,5.528558052434457,168773,4517,37.36395837945539,Gournay-en-Bray
76206,UU,1,1282.2625698324023,9181,716,0,0,0,0,0,1,Haute-Normandie,Normandie,1998,9395,4.702202202202202,167665,3162,53.024984187223275,Petit-Caux
76301,UU,1,527.3354015856601,15298,2901,0,0,0,0,0,1,Haute-Normandie,Normandie,3725,8079,2.1688590604026845,105357,1965,53.616793893129774,Yvetot
76302,UU,1,393.0656133421111,17912,4557,0,0,0,0,0,1,Haute-Normandie,Normandie,7418,2524,0.3402534375842545,183042,8359,21.897595406149062,Bolbec
76401,UU,1,579.8840579710145,20006,3450,0,0,0,0,0,1,Haute-Normandie,Normandie,597,4014,6.723618090452261,90045,3443,26.153064188207956,Barentin
76402,UU,1,470.1538461538462,21392,4550,0,0,0,0,0,1,Haute-Normandie,Normandie,6111,4429,0.7247586319751268,161316,6507,24.791147994467497,Lillebonne
76403,UU,1,784.6723435764532,21194,2701,0,0,0,0,0,1,Haute-Normandie,Normandie,6683,4826,0.7221307795900045,166188,5121,32.4522554188635,Fécamp
76404,UU,1,749.7505487926562,37570,5011,0,0,0,0,0,1,Haute-Normandie,Normandie,3086,7900,2.559948152948801,158069,4402,35.90845070422535,Dieppe
76701,UU,1,1148.6235425032658,237409,20669,0,0,0,0,0,1,Haute-Normandie,Normandie,523,6079,11.623326959847036,173241,1626,106.54428044280442,Le Havre
77000,UU,1,57.53897687249082,233614,406010,0,0,0,0,0,1,Île-de-France,Île-de-France,3610,9991,2.767590027700831,163011,10086,16.162105889351576,NA
77101,UU,1,331.4873417721519,2095,632,0,0,0,0,0,1,Île-de-France,Île-de-France,3913,1555,0.39739330437004855,128580,2602,49.415833973866256,Samois-sur-Seine
77102,UU,1,252.90482076637826,2046,809,0,0,0,0,0,1,Île-de-France,Île-de-France,2748,7749,2.819868995633188,173911,1289,134.91931730023273,Montcourt-Fromonville
77103,UU,1,111.19293078055965,2265,2037,0,0,0,0,0,1,Île-de-France,Île-de-France,3826,6323,1.652639832723471,97140,8533,11.384038439001523,Saint-Jean-les-Deux-Jumeaux
77104,UU,1,130.6088864509051,2381,1823,0,0,0,0,0,1,Île-de-France,Île-de-France,5879,5354,0.9106990984861371,115378,5521,20.898025719978264,Grisy-Suisnes
77105,UU,1,92.93347121682179,2696,2901,0,0,0,0,0,1,Île-de-France,Île-de-France,979,4026,4.112359550561798,183651,10524,17.450684150513112,La Grande-Paroisse
77106,UU,1,167.58779504893496,2911,1737,0,0,0,0,0,1,Île-de-France,Île-de-France,4289,5090,1.1867568197715086,122738,3830,32.04647519582245,Chauconin-Neufmontiers
77107,UU,1,199.1919191919192,2958,1485,0,0,0,0,0,1,Île-de-France,Île-de-France,5886,11567,1.9651715936119605,172395,6873,25.082933216935835,Moussy-le-Neuf
77108,UU,1,157.75969962453067,2521,1598,0,0,0,0,0,1,Île-de-France,Île-de-France,5635,8778,1.5577639751552794,160044,10224,15.6537558685446,La Chapelle-la-Reine
77109,UU,1,241.34217067108534,2913,1207,0,0,0,0,0,1,Île-de-France,Île-de-France,5297,11953,2.256560317160657,141947,12589,11.275478592421956,Donnemarie-Dontilly
77110,UU,1,204.78182904961147,3426,1673,0,0,0,0,0,1,Île-de-France,Île-de-France,5309,10557,1.9885100772273498,150136,10928,13.73865300146413,Villevaudé
77111,UU,1,148.7256371814093,2976,2001,0,0,0,0,0,1,Île-de-France,Île-de-France,7843,10557,1.346041055718475,140674,9489,14.824955211297292,Chaumes-en-Brie
77112,UU,1,312.374245472837,3105,994,0,0,0,0,0,1,Île-de-France,Île-de-France,3519,1845,0.5242966751918159,169978,12500,13.59824,Boissy-le-Châtel
77113,UU,1,586.0383944153577,3358,573,0,0,0,0,0,1,Île-de-France,Île-de-France,5335,3735,0.7000937207122774,112940,9028,12.509968985378821,Guignes
77114,UU,1,417.9354838709678,3239,775,0,0,0,0,0,1,Île-de-France,Île-de-France,1698,10345,6.0924617196702,112330,12602,8.913664497698777,Verneuil-l'Étang
77115,UU,1,108.66462793068297,3198,2943,0,0,0,0,0,1,Île-de-France,Île-de-France,491,4676,9.523421588594704,106765,4355,24.515499425947187,Château-Landon
77116,UU,1,174.90984028851108,3395,1941,0,0,0,0,0,1,Île-de-France,Île-de-France,6648,7192,1.0818291215403129,99475,8078,12.314310472889328,Bray-sur-Seine
